,gigabytes_per_sec,iops,numjobs,hipri,fixedbufs,registerfiles,sqthread_poll,thread,iodepth,blocksize,repeat
3871,6.972349506,106389.61039,4,False,True,False,False,False,32,64,3
3872,4.227330015,258015.748031,1,True,False,False,False,False,32,16,3
3873,3.217203967,392725.093633,4,False,False,False,True,False,8,8,3
3874,4.098251236,1000549.618321,4,True,False,False,False,False,128,4,3
3875,3.588109687,438001.670844,4,False,False,True,True,False,128,8,3
3876,3.652183074,891646.258503,2,False,False,False,True,True,128,4,3
3877,4.106087281,501231.357553,2,False,False,True,False,True,32,8,3
3878,1.737446317,106045.307443,1,True,False,True,False,True,8,16,3
3879,3.520464996,53718.032787,1,False,False,False,True,True,8,64,3
3880,5.907795455,360583.218707,4,False,False,False,True,True,32,16,3
3881,2.870967443,175229.946524,2,False,False,True,False,True,8,16,3
3882,7.052491454,107612.479475,4,True,False,False,True,True,128,64,3
3883,5.029235709,76740.046838,2,False,False,True,False,True,8,64,3
3884,3.376546616,824352.201258,2,True,False,True,True,True,128,4,3
3885,1.108664764,270670.108415,2,False,True,False,True,False,8,4,3
3886,3.615292336,441319.86532,1,True,True,False,True,True,128,8,3
3887,3.212391395,784275.243082,4,False,True,False,True,False,32,4,3
3888,2.309122202,281875.268817,1,False,True,True,False,True,32,8,3
3889,2.520520713,307680.751174,1,True,False,True,False,True,128,8,3
3890,5.924092822,361577.931034,4,True,False,False,False,True,32,16,3
3891,5.899680351,90021.978022,1,False,False,False,False,True,32,64,3
3892,0.616384514,150484.500574,1,True,False,True,True,False,8,4,3
3893,3.883333902,474039.783002,2,False,False,False,False,False,128,8,3
3894,5.341999124,326049.751244,2,True,True,True,True,True,32,16,3
3895,6.7108864,102400.0,1,True,True,True,False,True,128,64,3
3896,4.260880253,260063.492063,1,True,True,True,True,False,32,16,3
3897,3.520464996,53718.032787,1,True,False,True,True,True,8,64,3
3898,6.52730592,99598.784195,2,True,False,True,False,False,32,64,3
3899,3.594114892,438734.728033,4,True,False,True,True,False,128,8,3
3900,3.597125038,439102.177554,4,False,False,False,False,True,128,8,3
3901,2.957966457,361079.889807,1,True,False,False,True,False,32,8,3
3902,5.65871844,690761.528327,4,True,False,False,False,False,32,8,3
3903,1.278264076,312076.190476,1,False,True,True,False,False,128,4,3
3904,7.052491454,107612.479475,4,True,True,False,True,True,128,64,3
3905,2.86331153,174762.666667,2,False,False,True,False,False,8,16,3
3906,6.972349506,106389.61039,4,False,True,True,False,False,32,64,3
3907,5.08882381,77649.2891,2,False,False,False,False,True,8,64,3
3908,5.924092822,361577.931034,4,False,False,False,False,False,32,16,3
3909,6.083523082,92827.195467,4,True,True,True,True,True,8,64,3
3910,4.219024848,515017.681729,2,True,False,False,False,True,128,8,3
3911,3.606185806,440208.22838,4,False,True,False,False,False,128,8,3
3912,4.133751006,1009216.554379,4,False,False,False,True,False,128,4,3
3913,2.35987214,288070.32967,1,True,False,True,False,False,32,8,3
3914,1.712506896,418092.503987,1,False,False,False,True,False,32,4,3
3915,6.074918381,92695.898161,4,False,True,True,True,False,8,64,3
3916,6.066337988,370259.887006,2,False,True,True,True,False,128,16,3
3917,3.585114604,437636.0601,2,True,True,False,False,True,128,8,3
3918,5.65871844,690761.528327,4,True,False,True,True,True,32,8,3
3919,3.591109779,438367.892977,4,True,True,True,True,False,128,8,3
3920,6.066337988,92564.971751,4,False,True,False,False,True,8,64,3
3921,2.365070096,288704.845815,1,True,False,True,False,False,128,8,3
3922,7.052491454,107612.479475,4,True,True,True,True,True,128,64,3
3923,3.585114604,437636.0601,2,False,False,True,True,True,128,8,3
3924,2.099202001,256250.244379,2,False,False,True,True,False,8,8,3
3925,3.855446405,470635.547576,2,True,True,True,False,True,128,8,3
3926,6.972349506,106389.61039,4,True,True,False,False,False,32,64,3
3927,5.355320817,326862.842893,2,False,False,True,True,False,32,16,3
3928,2.097152,256000.0,2,False,False,False,True,True,8,8,3
3929,0.600526747,146612.975391,1,False,True,False,False,False,8,4,3
3930,3.202809318,390967.934377,4,False,False,True,False,False,8,8,3
3931,2.324116502,567411.255411,2,False,False,True,False,True,32,4,3
3932,5.029235709,76740.046838,2,False,False,True,True,False,8,64,3
3933,1.809931435,441877.791825,4,False,False,True,True,False,8,4,3
3934,5.064819924,77283.018868,2,True,True,False,False,False,8,64,3
3935,6.092152192,92958.865248,4,True,False,True,False,False,8,64,3
3936,3.579139413,436906.666667,2,False,False,True,True,False,128,8,3
3937,2.945793755,179796.982167,2,True,False,True,False,False,8,16,3
3938,1.117898827,272924.51848,2,True,False,False,False,False,8,4,3
3939,6.7108864,102400.0,1,True,False,False,True,True,128,64,3
3940,5.36870912,327680.0,2,True,False,True,True,False,32,16,3
3941,0.626453806,152942.823804,1,False,False,False,True,True,8,4,3
3942,1.806885694,441134.202777,4,True,True,True,False,True,8,4,3
3943,4.329604129,528516.129032,2,True,True,True,False,True,32,8,3
3944,6.066337988,370259.887006,2,True,True,False,False,True,128,16,3
3945,6.972349506,106389.61039,4,False,True,False,True,False,32,64,3
3946,5.899680351,90021.978022,1,False,True,True,False,True,32,64,3
3947,3.200422724,781353.204173,4,False,True,True,False,True,32,4,3
3948,2.097152,256000.0,2,True,True,True,True,True,8,8,3
3949,1.201053494,146612.975391,1,True,True,False,True,False,8,8,3
3950,4.364804162,532813.00813,2,True,False,False,False,False,32,8,3
3951,3.532045473,53894.736842,1,True,True,True,True,True,8,64,3
3952,1.26769991,309497.048406,1,False,True,False,False,False,128,4,3
3953,2.068866712,505094.412331,1,False,True,True,True,True,128,4,3
3954,2.440322327,297890.909091,1,False,False,False,False,False,32,8,3
3955,7.122665499,434733.001658,4,False,True,False,True,True,128,16,3
3956,2.974354083,363080.33241,1,False,False,True,True,True,32,8,3
3957,2.587329696,631672.289157,2,True,False,True,True,False,32,4,3
3958,7.122665499,434733.001658,4,True,False,True,True,False,128,16,3
3959,3.585114604,437636.0601,4,False,True,True,True,False,128,8,3
3960,2.459889631,600558.991982,2,True,False,True,False,False,32,4,3
3961,1.202398459,146777.155655,1,False,False,False,True,False,8,8,3
3962,5.355320817,326862.842893,2,False,True,False,False,True,32,16,3
3963,1.213267597,148103.954802,1,True,True,False,False,True,8,8,3
3964,1.696274603,103532.385466,1,False,False,False,False,True,8,16,3
3965,1.808407282,441505.684211,4,True,False,True,True,False,8,4,3
3966,3.376546616,412176.100629,1,True,False,True,True,False,128,8,3
3967,4.24403883,259035.573123,1,False,True,True,False,True,32,16,3
3968,5.924092822,361577.931034,4,True,True,True,False,False,32,16,3
3969,3.474892634,848362.459547,2,True,True,False,True,False,128,4,3
3970,2.929718482,178815.825375,2,True,True,False,True,True,8,16,3
3971,2.65121438,323634.567901,1,True,True,False,False,True,128,8,3
3972,0.601536035,146859.383754,1,True,True,False,True,True,8,4,3
3973,2.099202001,256250.244379,2,True,False,True,False,False,8,8,3
3974,5.65871844,690761.528327,4,True,True,False,True,False,32,8,3
3975,3.21479588,392431.137725,4,True,False,False,False,False,8,8,3
3976,6.100805818,93090.909091,1,True,True,True,False,False,32,64,3
3977,1.763122863,430449.917898,1,False,True,False,True,True,32,4,3
3978,1.717986918,104857.6,1,True,True,False,True,True,8,16,3
3979,1.213267597,148103.954802,1,True,True,False,False,False,8,8,3
3980,1.737446317,106045.307443,1,True,True,True,False,False,8,16,3
3981,4.373693784,533898.167006,2,False,True,True,False,False,32,8,3
3982,7.122665499,434733.001658,4,False,True,True,True,True,128,16,3
3983,2.606169475,636271.84466,2,False,False,False,True,True,32,4,3
3984,5.017485158,76560.747664,2,True,False,True,True,False,8,64,3
3985,4.227330015,516031.496063,2,True,False,False,False,True,32,8,3
3986,3.567248584,435455.149502,2,True,False,True,True,False,128,8,3
3987,1.085135749,264925.720061,2,True,True,True,True,False,8,4,3
3988,6.972349506,106389.61039,4,True,False,False,False,True,32,64,3
3989,1.962964943,479239.488117,1,True,False,False,True,False,128,4,3
3990,5.355320817,326862.842893,2,False,False,False,False,True,32,16,3
3991,6.52730592,99598.784195,2,False,True,True,False,True,32,64,3
3992,2.097152,256000.0,2,False,False,True,True,True,8,8,3
3993,4.387096318,267767.109295,4,False,False,True,True,True,8,16,3
3994,4.141723525,1011162.970106,4,False,True,False,False,True,128,4,3
3995,7.052491454,107612.479475,4,False,False,False,True,True,128,64,3
3996,2.945793755,179796.982167,2,False,True,False,True,True,8,16,3
3997,6.032257438,368179.775281,2,True,False,False,True,False,128,16,3
3998,4.098251236,250137.40458,1,False,False,True,False,False,32,16,3
3999,0.617447857,150744.105808,1,False,True,True,True,False,8,4,3
4000,1.095096199,267357.470678,2,True,False,True,True,False,8,4,3
4001,7.122665499,434733.001658,4,True,False,False,True,False,128,16,3
4002,4.145721328,1012138.996139,4,True,True,False,True,True,128,4,3
4003,5.924092822,361577.931034,4,False,True,False,True,False,32,16,3
4004,5.899680351,90021.978022,1,True,True,True,True,True,32,64,3
4005,1.116736166,272640.665627,2,False,True,True,True,True,8,4,3
4006,5.53475167,337814.43299,1,True,False,False,True,False,128,16,3
4007,5.65871844,690761.528327,4,False,True,True,True,False,32,8,3
4008,5.899680351,90021.978022,1,True,True,True,True,False,32,64,3
4009,1.407263203,343570.117955,1,True,False,False,False,True,128,4,3
4010,2.742635565,669588.761175,2,True,True,True,False,True,128,4,3
4011,1.737446317,106045.307443,1,True,True,False,False,True,8,16,3
4012,3.190911809,389515.601783,4,True,True,True,True,False,8,8,3
4013,5.924092822,361577.931034,4,True,False,True,True,True,32,16,3
4014,3.497530371,53368.078176,1,False,True,False,False,False,8,64,3
4015,3.585114604,437636.0601,4,True,False,True,False,True,128,8,3
4016,4.277855872,261099.601594,1,True,True,True,False,True,32,16,3
4017,6.066337988,370259.887006,2,False,True,False,False,True,128,16,3
4018,4.436949685,541619.834711,2,True,True,True,True,True,32,8,3
4019,6.972349506,106389.61039,4,True,False,True,False,True,32,64,3
4020,3.591109779,438367.892977,4,False,True,True,False,True,128,8,3
4021,4.455360265,543867.219917,2,False,True,True,True,True,32,8,3
4022,5.36870912,327680.0,2,True,True,True,True,False,32,16,3
4023,3.621388951,884128.161889,2,False,False,False,True,False,128,4,3
4024,1.451002464,354248.648649,1,True,False,True,False,False,128,4,3
4025,3.78078107,461521.126761,2,False,True,False,False,False,32,8,3
4026,6.52730592,99598.784195,2,False,True,True,True,False,32,64,3
4027,3.579139413,436906.666667,4,False,False,True,False,True,128,8,3
4028,6.7108864,102400.0,1,True,False,False,False,True,128,64,3
4029,1.737446317,424181.229773,1,False,False,True,True,True,32,4,3
4030,1.173488332,143248.087432,1,False,True,False,False,True,8,8,3
4031,7.064090947,107789.473684,4,False,False,True,True,True,128,64,3
4032,5.924092822,361577.931034,4,False,True,False,True,True,32,16,3
4033,1.669893972,101922.239502,1,False,False,True,False,True,8,16,3
4034,5.924092822,361577.931034,4,True,True,False,True,False,32,16,3
4035,5.899680351,90021.978022,1,True,True,False,True,False,32,64,3
4036,4.387096318,267767.109295,4,True,False,False,False,False,8,16,3
4037,4.094344419,999595.805529,4,True,True,True,False,False,128,4,3
4038,3.532045473,53894.736842,1,True,True,True,False,True,8,64,3
4039,7.122665499,434733.001658,4,False,False,True,True,True,128,16,3
4040,1.160801971,283398.918919,1,False,False,True,False,True,128,4,3
4041,1.776982745,433833.678113,4,False,False,True,False,False,8,4,3
4042,2.638186299,322044.226044,1,True,True,False,False,False,128,8,3
4043,2.874810773,175464.524766,2,False,False,False,False,True,8,16,3
4044,2.018311699,246375.93985,2,False,False,False,False,True,8,8,3
4045,6.972349506,106389.61039,4,True,True,False,True,False,32,64,3
4046,4.24403883,259035.573123,1,False,False,True,True,False,32,16,3
4047,7.052491454,107612.479475,4,True,False,False,True,False,128,64,3
4048,3.169717561,773856.826568,4,False,False,True,False,False,32,4,3
4049,4.149726856,1013116.908213,4,False,False,False,False,False,128,4,3
4050,6.972349506,106389.61039,4,False,True,True,True,True,32,64,3
4051,2.593579285,633198.067633,2,True,True,True,True,False,32,4,3
4052,5.899680351,90021.978022,1,True,True,False,False,True,32,64,3
4053,6.972349506,106389.61039,4,True,False,False,True,True,32,64,3
4054,1.105810323,269973.223481,2,True,True,True,True,True,8,4,3
4055,3.188542907,389226.429102,4,True,False,True,True,False,8,8,3
4056,2.92572704,178572.207084,2,True,False,False,True,True,8,16,3
4057,2.957966457,180539.944904,2,True,False,True,False,True,8,16,3
4058,6.049249712,369216.901408,2,False,True,False,True,False,128,16,3
4059,5.355320817,326862.842893,2,True,True,True,False,True,32,16,3
4060,7.052491454,107612.479475,4,False,False,False,False,False,128,64,3
4061,3.190911809,779031.203566,4,False,True,False,False,False,32,4,3
4062,6.049249712,369216.901408,2,False,False,True,True,False,128,16,3
4063,6.7108864,102400.0,1,False,False,False,False,True,128,64,3
4064,2.609336145,637044.957473,2,False,False,True,True,True,32,4,3
4065,6.972349506,106389.61039,4,False,False,True,False,False,32,64,3
4066,4.194304,256000.0,1,True,False,True,False,False,32,16,3
4067,4.405094662,268865.641026,4,True,True,True,False,True,8,16,3
4068,4.455360265,543867.219917,2,False,True,False,True,True,32,8,3
4069,3.532045473,53894.736842,1,True,True,True,True,False,8,64,3
4070,4.858560289,296542.986425,1,True,True,True,False,False,128,16,3
4071,2.937734128,179305.06156,2,False,False,True,True,True,8,16,3
4072,6.52730592,99598.784195,2,False,False,True,False,False,32,64,3
4073,3.508960209,53542.48366,1,False,False,False,False,True,8,64,3
4074,3.141892681,383531.821507,4,False,True,True,False,False,8,8,3
4075,6.100805818,93090.909091,4,True,True,False,False,True,8,64,3
4076,1.814519347,442997.887621,4,False,True,True,True,True,8,4,3
4077,1.808407282,441505.684211,4,True,False,True,True,True,8,4,3
4078,6.995060742,106736.156352,2,False,True,True,False,False,128,64,3
4079,7.122665499,434733.001658,4,False,True,True,False,True,128,16,3
4080,4.814985757,293883.408072,1,True,True,True,False,True,128,16,3
4081,4.400581245,268590.163934,4,False,False,False,True,False,8,16,3
4082,1.720740102,105025.641026,1,False,False,False,True,True,8,16,3
4083,3.715369633,907072.66436,2,False,True,False,True,False,128,4,3
4084,4.24403883,259035.573123,1,False,False,False,True,False,32,16,3
4085,6.547206243,99902.439024,2,True,True,False,False,False,32,64,3
4086,2.497074009,609637.209302,2,True,True,False,False,False,32,4,3
4087,6.972349506,106389.61039,4,False,False,False,False,False,32,64,3
4088,3.74126071,456696.864111,1,True,True,True,True,False,128,8,3
4089,1.064164344,259805.748266,2,False,False,True,False,True,8,4,3
4090,3.585114604,437636.0601,4,False,True,False,False,True,128,8,3
4091,5.899680351,90021.978022,1,True,False,True,False,True,32,64,3
4092,5.899680351,360087.912088,4,False,True,True,True,False,32,16,3
4093,6.109484062,93223.328592,4,True,False,False,False,False,8,64,3
4094,5.673668819,692586.52576,4,True,True,False,False,False,32,8,3
4095,6.972349506,106389.61039,4,False,True,True,False,True,32,64,3
4096,3.532045473,53894.736842,1,True,True,True,False,False,8,64,3
4097,1.263225675,308404.705882,1,False,True,True,False,True,128,4,3
4098,4.21075225,257003.921569,1,True,False,True,False,True,32,16,3
4099,5.867441661,89530.054645,1,True,False,True,True,False,32,64,3
4100,5.36870912,327680.0,2,False,True,True,False,False,32,16,3
4101,1.176058952,143561.883899,1,False,False,False,False,False,8,8,3
4102,1.938162137,473184.115523,1,True,False,False,True,True,128,4,3
4103,2.407492878,587766.816143,2,False,True,True,False,True,32,4,3
4104,1.71524253,104690.095847,1,True,True,False,True,False,8,16,3
4105,6.547206243,99902.439024,2,True,True,True,False,False,32,64,3
4106,3.543702389,54072.607261,1,True,True,False,False,False,8,64,3
4107,1.811458159,442250.527204,4,True,True,True,True,False,8,4,3
4108,6.972349506,106389.61039,4,True,False,True,True,False,32,64,3
4109,5.029235709,76740.046838,2,False,False,False,True,True,8,64,3
4110,4.277855872,261099.601594,1,False,False,False,False,True,32,16,3
4111,5.629052812,687140.235911,4,False,False,False,False,False,32,8,3
4112,0.622459028,151967.536232,1,True,True,True,True,True,8,4,3
4113,2.609336145,637044.957473,2,False,False,True,True,False,32,4,3
4114,4.355950604,265866.125761,4,False,False,False,False,True,8,16,3
4115,4.396077068,268315.250768,4,True,True,False,False,True,8,16,3
4116,7.194250077,439102.177554,4,False,True,True,False,False,128,16,3
4117,5.052902701,77101.176471,2,False,True,False,True,False,8,64,3
4118,2.349544472,286809.628009,1,True,False,False,False,False,128,8,3
4119,2.497074009,304818.604651,1,True,False,False,False,True,32,8,3
4120,3.193284234,779610.408922,4,True,False,False,False,False,32,4,3
4121,7.052491454,107612.479475,4,True,False,True,False,True,128,64,3
4122,6.52730592,99598.784195,2,False,False,False,False,True,32,64,3
4123,3.188542907,778452.858203,4,False,True,False,False,True,32,4,3
4124,5.464334982,333516.53944,2,False,False,False,True,False,32,16,3
4125,6.995060742,106736.156352,2,True,True,False,False,False,128,64,3
4126,3.597125038,439102.177554,4,False,False,True,False,False,128,8,3
4127,5.65871844,690761.528327,4,True,False,False,True,True,32,8,3
4128,4.24403883,259035.573123,1,False,False,True,True,True,32,16,3
4129,1.664716006,101606.20155,1,False,False,False,False,False,8,16,3
4130,0.660357825,161220.172202,1,True,False,False,True,False,8,4,3
4131,7.122665499,434733.001658,4,False,False,False,False,True,128,16,3
4132,1.34722939,328913.425345,1,False,True,False,False,True,128,4,3
4133,5.005789389,76382.284382,2,False,True,True,True,False,8,64,3
4134,3.567248584,54431.893688,1,False,False,True,True,True,8,64,3
4135,2.514617854,613920.374707,2,False,True,True,False,True,128,4,3
4136,1.340501652,327270.911361,1,False,True,False,False,True,32,4,3
4137,2.029757701,247773.1569,2,False,False,True,False,True,8,8,3
4138,1.074278963,262275.137569,2,True,False,False,False,True,8,4,3
4139,5.315553584,324435.643564,2,False,False,True,False,False,32,16,3
4140,3.2075932,783103.808813,4,False,False,False,True,False,32,4,3
4141,1.938162137,473184.115523,1,False,False,False,True,True,128,4,3
4142,6.669203875,101763.975155,1,False,False,False,True,False,128,64,3
4143,6.995060742,106736.156352,2,True,True,True,True,False,128,64,3
4144,4.260880253,260063.492063,1,True,True,True,False,False,32,16,3
4145,5.867441661,89530.054645,1,True,False,False,True,False,32,64,3
4146,6.52730592,99598.784195,2,True,False,False,False,False,32,64,3
4147,3.486174753,851116.883117,2,True,True,False,True,True,128,4,3
4148,3.591109779,438367.892977,4,True,True,False,False,True,128,8,3
4149,3.594114892,438734.728033,4,False,False,False,True,True,128,8,3
4150,6.7108864,102400.0,1,True,True,True,False,False,128,64,3
4151,1.71524253,104690.095847,1,True,True,True,True,True,8,16,3
4152,2.099202001,256250.244379,2,True,False,False,True,False,8,8,3
4153,1.709779974,417426.751592,1,True,False,True,True,True,32,4,3
4154,2.097152,256000.0,2,False,True,True,True,False,8,8,3
4155,2.574920441,628642.685851,2,True,False,True,True,True,32,4,3
4156,0.587064966,143326.407873,1,False,False,True,False,True,8,4,3
4157,3.016128719,368179.775281,1,True,True,True,True,False,32,8,3
4158,3.603160483,439838.926174,4,True,True,True,False,True,128,8,3
4159,3.597125038,439102.177554,4,True,True,True,True,True,128,8,3
4160,5.052902701,77101.176471,2,True,True,False,True,False,8,64,3
4161,6.083523082,92827.195467,4,False,False,False,False,False,8,64,3
4162,1.712506896,104523.125997,1,False,False,True,True,False,8,16,3
4163,2.603010482,635500.606061,2,True,False,True,False,True,128,4,3
4164,4.382619689,267493.877551,4,True,False,False,True,True,8,16,3
4165,2.941758421,179550.684932,2,True,False,False,False,True,8,16,3
4166,2.584216182,630912.154031,2,True,False,False,True,True,32,4,3
4167,6.7108864,102400.0,1,True,False,False,False,False,128,64,3
4168,6.066337988,92564.971751,4,True,False,False,True,False,8,64,3
4169,3.202809318,781935.868755,4,True,False,True,False,True,32,4,3
4170,2.581110153,630153.846154,2,True,True,True,True,True,32,4,3
4171,3.193284234,779610.408922,4,True,False,False,False,True,32,4,3
4172,6.52730592,99598.784195,2,True,True,True,True,True,32,64,3
4173,1.396283256,340889.46684,1,False,False,True,False,True,32,4,3
4174,7.122665499,434733.001658,4,False,True,False,False,False,128,16,3
4175,5.029235709,76740.046838,2,False,True,False,False,True,8,64,3
4176,6.52730592,99598.784195,2,False,True,False,False,True,32,64,3
4177,6.995060742,106736.156352,2,False,True,False,True,False,128,64,3
4178,1.941666951,474039.783002,1,True,False,True,True,True,128,4,3
4179,5.651272757,689852.631579,4,False,True,False,True,False,32,8,3
4180,2.134675594,260580.516899,1,False,False,False,False,False,128,8,3
4181,5.867441661,89530.054645,1,False,False,False,True,False,32,64,3
4182,6.7108864,102400.0,1,True,False,True,False,True,128,64,3
4183,2.448670066,597819.840365,2,True,False,False,False,False,32,4,3
4184,6.995060742,106736.156352,2,True,True,True,False,False,128,64,3
4185,3.567248584,435455.149502,2,True,False,True,True,True,128,8,3
4186,5.052902701,77101.176471,2,True,False,False,False,False,8,64,3
4187,4.24403883,259035.573123,1,True,True,False,False,False,32,16,3
4188,6.972349506,106389.61039,1,False,True,False,True,True,128,64,3
4189,3.241484751,395689.056604,4,True,True,True,True,True,8,8,3
4190,3.543702389,54072.607261,1,True,False,True,False,False,8,64,3
4191,0.629022743,153570.005858,1,True,False,True,True,True,8,4,3
4192,4.129776246,1008246.153846,4,True,False,True,False,False,128,4,3
4193,3.579139413,436906.666667,2,True,True,True,True,True,128,8,3
4194,2.072860664,506069.498069,1,False,True,False,True,False,128,4,3
4195,1.409110005,344020.997375,1,False,False,True,False,False,32,4,3
4196,2.962046411,180788.965517,2,False,True,True,True,True,8,16,3
4197,2.562629651,312821.002387,1,False,True,False,False,True,128,8,3
4198,3.2075932,391551.904406,4,True,True,False,True,False,8,8,3
4199,3.579139413,436906.666667,2,True,True,False,True,True,128,8,3
4200,5.041041427,76920.187793,2,True,False,False,False,True,8,64,3
4201,1.197036593,146122.630992,1,True,False,True,True,False,8,8,3
4202,6.949785268,106045.307443,2,True,False,False,True,True,128,64,3
4203,1.696274603,103532.385466,1,False,True,True,False,True,8,16,3
4204,6.049249712,369216.901408,2,False,False,True,False,True,128,16,3
4205,1.712506896,104523.125997,1,True,False,True,True,False,8,16,3
4206,1.085135749,264925.720061,2,False,False,True,True,False,8,4,3
4207,1.806885694,441134.202777,4,True,True,False,False,True,8,4,3
4208,6.049249712,92304.225352,4,False,False,True,False,False,8,64,3
4209,0.636857546,155482.799526,1,True,True,True,False,True,8,4,3
4210,2.434788716,297215.419501,1,False,False,True,False,False,32,8,3
4211,4.125809121,1007277.617675,4,True,False,True,False,True,128,4,3
4212,4.227330015,258015.748031,1,False,True,True,False,False,32,16,3
4213,5.041041427,76920.187793,2,False,True,False,False,False,8,64,3
4214,1.743087376,425558.441558,1,False,False,False,True,True,32,4,3
4215,2.064888123,252061.538462,2,False,True,False,False,True,8,8,3
4216,5.36870912,327680.0,2,True,False,True,False,False,32,16,3
4217,4.121849612,1006310.940499,4,False,False,True,False,True,128,4,3
4218,0.60458436,147603.603604,1,False,False,False,True,False,8,4,3
4219,3.991605293,243628.252788,1,False,False,False,False,False,32,16,3
4220,4.227330015,258015.748031,1,False,True,False,False,False,32,16,3
4221,6.995060742,106736.156352,2,False,True,True,True,False,128,64,3
4222,7.110873006,434013.245033,4,False,True,True,True,False,128,16,3
4223,4.391582102,268040.899796,4,True,False,True,False,True,8,16,3
4224,3.588109687,438001.670844,4,True,False,False,True,True,128,8,3
4225,4.24403883,518071.146245,2,False,True,True,False,False,128,8,3
4226,6.083523082,92827.195467,4,True,False,True,True,True,8,64,3
4227,0.616384514,150484.500574,1,True,False,False,True,True,8,4,3
4228,3.579139413,436906.666667,2,True,False,False,True,True,128,8,3
4229,1.729052856,105533.011272,1,False,True,True,True,True,8,16,3
4230,5.017485158,76560.747664,2,False,False,True,False,False,8,64,3
4231,4.129776246,1008246.153846,4,False,True,False,True,True,128,4,3
4232,2.93372083,179060.10929,2,True,True,False,True,False,8,16,3
4233,5.666183767,691672.823219,4,True,True,True,False,True,32,8,3
4234,5.899680351,90021.978022,1,False,True,False,False,False,32,64,3
4235,3.059093515,373424.501425,1,False,True,True,True,False,32,8,3
4236,3.585114604,437636.0601,4,False,True,False,True,True,128,8,3
4237,7.052491454,107612.479475,4,True,True,True,False,True,128,64,3
4238,6.7108864,102400.0,1,False,True,False,False,True,128,64,3
4239,5.924092822,361577.931034,4,True,True,True,True,True,32,16,3
4240,7.052491454,107612.479475,4,True,False,True,True,False,128,64,3
4241,6.972349506,106389.61039,4,True,True,True,True,True,32,64,3
4242,6.995060742,106736.156352,2,False,True,False,False,True,128,64,3
4243,1.220161163,148945.454545,1,True,False,False,False,True,8,8,3
4244,2.497074009,609637.209302,2,True,True,False,False,True,32,4,3
4245,1.102404336,269141.683778,2,True,False,True,False,True,8,4,3
4246,1.063110716,259548.514851,2,False,True,False,False,False,8,4,3
4247,1.105241198,269834.276891,2,False,False,False,True,True,8,4,3
4248,7.194250077,439102.177554,4,True,False,False,False,False,128,16,3
4249,3.603160483,54979.865772,1,False,True,True,True,True,8,64,3
4250,2.095105998,255750.243902,2,True,True,False,True,True,8,8,3
4251,5.052902701,77101.176471,2,False,True,True,True,True,8,64,3
4252,0.565722773,138115.911486,1,False,False,False,False,True,8,4,3
4253,3.543702389,54072.607261,1,True,False,False,False,False,8,64,3
4254,1.771120534,432402.474227,4,False,True,True,False,True,8,4,3
4255,4.396077068,268315.250768,4,False,False,False,True,True,8,16,3
4256,1.52088077,371308.78187,1,True,True,False,False,True,128,4,3
4257,4.396077068,268315.250768,4,False,True,False,True,True,8,16,3
4258,6.083523082,92827.195467,4,False,True,False,True,False,8,64,3
4259,7.122665499,434733.001658,4,True,False,True,False,True,128,16,3
4260,1.116736166,272640.665627,2,True,True,False,True,False,8,4,3
4261,3.520464996,53718.032787,1,True,False,False,True,True,8,64,3
4262,1.13503364,277107.82241,2,False,False,True,True,True,8,4,3
4263,1.529546757,373424.501425,1,True,True,True,False,False,128,4,3
4264,4.320892651,527452.716298,2,False,False,False,False,False,32,8,3
4265,3.183815638,777298.739807,4,False,False,False,False,True,32,4,3
4266,6.995060742,106736.156352,2,False,False,False,False,False,128,64,3
4267,7.052491454,107612.479475,4,False,True,True,False,True,128,64,3
4268,4.227330015,258015.748031,1,True,False,True,True,True,32,16,3
4269,1.199711535,146449.162011,1,True,True,True,True,False,8,8,3
4270,1.207808575,147437.570304,1,False,True,True,True,False,8,8,3
4271,3.132725963,382412.837345,4,False,True,True,False,True,8,8,3
4272,6.049249712,369216.901408,2,False,False,False,False,False,128,16,3
4273,3.271109897,399305.407464,4,False,True,False,True,True,8,8,3
4274,2.937734128,179305.06156,2,False,True,False,True,False,8,16,3
4275,5.65871844,690761.528327,4,False,False,False,True,True,32,8,3
4276,4.260880253,260063.492063,1,True,True,False,True,False,32,16,3
4277,6.049249712,369216.901408,2,False,True,True,False,False,128,16,3
4278,2.05304364,250615.678776,2,False,True,False,False,False,8,8,3
4279,4.530556219,276523.206751,1,False,False,False,False,False,128,16,3
4280,2.581110153,315076.923077,1,False,True,True,False,False,128,8,3
4281,5.029235709,76740.046838,2,True,False,False,True,False,8,64,3
4282,6.507526206,99296.969697,2,False,False,True,True,True,32,64,3
4283,1.093980462,267085.073867,2,True,True,True,False,False,8,4,3
4284,4.141723525,1011162.970106,4,True,False,False,True,False,128,4,3
4285,1.806885694,441134.202777,4,True,True,False,False,False,8,4,3
4286,3.050402909,372363.636364,1,True,True,False,True,False,32,8,3
4287,3.579139413,54613.333333,1,True,False,False,False,True,8,64,3
4288,4.227330015,258015.748031,1,True,False,False,True,True,32,16,3
4289,2.459889631,600558.991982,2,True,False,True,False,True,32,4,3
4290,1.19570359,145959.910913,1,True,False,False,True,True,8,8,3
4291,2.097152,512000.0,1,True,True,False,True,False,128,4,3
4292,6.995060742,106736.156352,2,False,True,True,False,True,128,64,3
